"key","startTime","externalId","subtype","Sum Resv Qty","assetExternalIds","Sum of avl stk","endTime","Shipment no.","isDeleted","PO1 Plan dt","Container no.","Material Availability Offshore","Reqmt Qty","OrderKey","description","Dlv qty cum","Material","Material Availability Onshore","RealisticStartDt","type"
"MATERIAL_19553112_8","1679052226475","MATERIAL_19553112_8","19553112","4","[""23-EXY-92551B-03""]","","1679052226475","","false","2023-05-06T11:23:46.475Z","","Orange","5","19553112","Materials for 19553112","","19140","Orange","2023-05-06T11:23:46.475Z","Material"
"MATERIAL_19677525_4","1679052226418","MATERIAL_19677525_4","19677525","3","[""23-LAL-96182-03""]","9","1679052226418","21566","false","2023-06-09T11:23:46.418Z","12448","Green","4","19677525","Materials for 19677525","10","39318","Green","2023-06-09T11:23:46.418Z","Material"
"MATERIAL_20107127_7","1679052226418","MATERIAL_20107127_7","20107127","4","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H03""]","","1679052226418","","false","2023-04-21T11:23:46.418Z","","Red","5","20107127","Materials for 20107127","","11029","Orange","2023-04-21T11:23:46.418Z","Material"
"MATERIAL_20196345_4","1679052226462","MATERIAL_20196345_4","20196345","2","[""LOR_NORWAY_SYSTEM_021_LT96182-03""]","6","1679052226462","24017","false","2023-04-20T11:23:46.462Z","13720","Green","3","20196345","Materials for 20196345","7","13319","Green","2023-04-20T11:23:46.462Z","Material"
"MATERIAL_2033698_0","1679052226477","MATERIAL_2033698_0","2033698","3","[""23-ZI-96142B""]","8","1679052226477","10854","false","2023-06-03T11:23:46.477Z","12904","Green","4","2033698","Materials for 2033698","9","17725","Green","2023-06-03T11:23:46.477Z","Material"
"MATERIAL_20426227_2","1679052226446","MATERIAL_20426227_2","20426227","5","[""23-YAHH-96134-01""]","4","1679052226446","19714","false","2023-04-21T11:23:46.446Z","11405","Green","6","20426227","Materials for 20426227","5","11030","Green","2023-04-21T11:23:46.446Z","Material"
"MATERIAL_20675659_5","1679052226339","MATERIAL_20675659_5","20675659","1","[""23-LG-92523-02""]","5","1679052226339","38476","false","2023-03-27T11:23:46.338Z","35376","Green","2","20675659","Materials for 20675659","6","30918","Green","2023-03-27T11:23:46.338Z","Material"
"MATERIAL_20845238_4","1679052226345","MATERIAL_20845238_4","20845238","5","[""23-PAL-96186""]","1","1679052226345","32994","false","2023-05-04T11:23:46.345Z","14171","Green","6","20845238","Materials for 20845238","2","34346","Green","2023-05-04T11:23:46.345Z","Material"
"MATERIAL_21381696_3","1679052226469","MATERIAL_21381696_3","21381696","1","[""23-YT-96133-01""]","2","1679052226469","18267","false","2023-05-30T11:23:46.469Z","37826","Green","2","21381696","Materials for 21381696","3","16146","Green","2023-05-30T11:23:46.469Z","Material"
"MATERIAL_21483919_1","1679052226417","MATERIAL_21483919_1","21483919","4","[""23-TAH-96132-01""]","7","1679052226417","37055","false","2023-05-23T11:23:46.417Z","25246","Green","5","21483919","Materials for 21483919","8","21226","Green","2023-05-23T11:23:46.417Z","Material"
"MATERIAL_2153584_0","1679052226357","MATERIAL_2153584_0","2153584","2","[""23-FG-96180-01""]","4","1679052226357","37131","false","2023-05-13T11:23:46.357Z","36732","Green","3","2153584","Materials for 2153584","5","26681","Green","2023-05-13T11:23:46.357Z","Material"
"MATERIAL_2237986_4","1679052226456","MATERIAL_2237986_4","2237986","4","[""23-KA-9101-M01-37""]","5","1679052226456","35945","false","2023-05-25T11:23:46.456Z","32251","Green","5","2237986","Materials for 2237986","6","34631","Green","2023-05-25T11:23:46.456Z","Material"
"MATERIAL_22663549_1","1679052226422","MATERIAL_22663549_1","22663549","2","[""23-PAH-96149-02""]","2","1679052226422","25706","false","2023-04-03T11:23:46.422Z","32783","Green","3","22663549","Materials for 22663549","3","27016","Green","2023-04-03T11:23:46.422Z","Material"
"MATERIAL_23315372_5","1679052226401","MATERIAL_23315372_5","23315372","3","[""23-PT-92531-01""]","6","1679052226401","33042","false","2023-03-27T11:23:46.401Z","28433","Green","4","23315372","Materials for 23315372","7","34337","Green","2023-03-27T11:23:46.401Z","Material"
"MATERIAL_23597700_1","1679052226363","MATERIAL_23597700_1","23597700","5","[""23-FT-92537-01""]","1","1679052226363","26543","false","2023-03-25T11:23:46.363Z","16225","Green","6","23597700","Materials for 23597700","2","22116","Green","2023-03-25T11:23:46.363Z","Material"
"MATERIAL_23603865_3","1679052226421","MATERIAL_23603865_3","23603865","2","[""23-PAHH-96157-01""]","6","1679052226421","38226","false","2023-03-13T11:23:46.421Z","18867","Green","3","23603865","Materials for 23603865","7","11735","Green","2023-03-13T11:23:46.421Z","Material"
"MATERIAL_23716233_5","1679052226417","MATERIAL_23716233_5","23716233","4","[""23-ZT-96121-03""]","6","1679052226417","20627","false","2023-06-01T11:23:46.417Z","26221","Green","5","23716233","Materials for 23716233","7","33747","Green","2023-06-01T11:23:46.417Z","Material"
"MATERIAL_23890460_0","1679052226461","MATERIAL_23890460_0","23890460","3","[""23-TAH-96116-01""]","5","1679052226461","24423","false","2023-04-11T11:23:46.461Z","32772","Green","4","23890460","Materials for 23890460","6","15008","Green","2023-04-11T11:23:46.461Z","Material"
"MATERIAL_24036416_1","1679052226384","MATERIAL_24036416_1","24036416","1","[""23-PT-96149-02""]","4","1679052226384","31393","false","2023-03-18T11:23:46.384Z","32213","Green","2","24036416","Materials for 24036416","5","27671","Green","2023-03-18T11:23:46.384Z","Material"
"MATERIAL_24457881_3","1679052226363","MATERIAL_24457881_3","24457881","3","[""23-TI-96147-02""]","2","1679052226363","37041","false","2023-03-26T11:23:46.363Z","16070","Green","4","24457881","Materials for 24457881","3","16957","Green","2023-03-26T11:23:46.363Z","Material"
"MATERIAL_24459850_5","1679052226481","MATERIAL_24459850_5","24459850","1","[""23-XA-92543-07""]","2","1679052226481","38169","false","2023-04-05T11:23:46.481Z","32821","Green","2","24459850","Materials for 24459850","3","37111","Green","2023-04-05T11:23:46.481Z","Material"
"MATERIAL_24529391_4","1679052226479","MATERIAL_24529391_4","24529391","2","[""23-HS-92551A-05""]","2","1679052226479","23521","false","2023-03-12T11:23:46.479Z","34703","Green","3","24529391","Materials for 24529391","3","31981","Green","2023-03-12T11:23:46.479Z","Material"
"MATERIAL_25245162_11","1679052226419","MATERIAL_25245162_11","25245162","3","[""LOR_NORWAY_SYSTEM_021_PI96177""]","","1679052226419","","false","2023-04-22T11:23:46.419Z","","Red","4","25245162","Materials for 25245162","","32687","Orange","2023-04-22T11:23:46.419Z","Material"
"MATERIAL_2549567_1","1679052226331","MATERIAL_2549567_1","2549567","1","[""23-YAHH-96105-01""]","4","1679052226331","35346","false","2023-03-10T11:23:46.331Z","15158","Green","2","2549567","Materials for 2549567","5","18426","Green","2023-03-10T11:23:46.331Z","Material"
"MATERIAL_25521768_1","1679052226346","MATERIAL_25521768_1","25521768","2","[""23-TE-96136-02""]","9","1679052226346","13223","false","2023-05-10T11:23:46.346Z","10486","Green","3","25521768","Materials for 25521768","10","31164","Green","2023-05-10T11:23:46.346Z","Material"
"MATERIAL_25522238_4","1679052226344","MATERIAL_25522238_4","25522238","1","[""23-FO-92545""]","8","1679052226344","39476","false","2023-05-01T11:23:46.344Z","24125","Green","2","25522238","Materials for 25522238","9","38642","Green","2023-05-01T11:23:46.344Z","Material"
"MATERIAL_25733244_3","1679052226488","MATERIAL_25733244_3","25733244","2","[""23-TAHH-96115-01""]","4","1679052226488","24721","false","2023-05-18T11:23:46.488Z","19263","Green","3","25733244","Materials for 25733244","5","29739","Green","2023-05-18T11:23:46.488Z","Material"
"MATERIAL_25857211_5","1679052226426","MATERIAL_25857211_5","25857211","4","[""23-FV-92542""]","2","1679052226426","29578","false","2023-05-20T11:23:46.426Z","33179","Green","5","25857211","Materials for 25857211","3","23718","Green","2023-05-20T11:23:46.426Z","Material"
"MATERIAL_26424476_6","1679052226457","MATERIAL_26424476_6","26424476","1","[""LOR_NORWAY_SYSTEM_023""]","6","1679052226457","13992","false","2023-06-03T11:23:46.457Z","34794","Green","2","26424476","Materials for 26424476","7","24576","Green","2023-06-03T11:23:46.457Z","Material"
"MATERIAL_26465208_1","1679052226426","MATERIAL_26465208_1","26465208","4","[""23-FE-9106-24""]","9","1679052226426","13230","false","2023-05-13T11:23:46.426Z","36999","Green","5","26465208","Materials for 26465208","10","16843","Green","2023-05-13T11:23:46.426Z","Material"
"MATERIAL_26547478_4","1679052226461","MATERIAL_26547478_4","26547478","4","[""23-TW-96195""]","5","1679052226461","12760","false","2023-04-07T11:23:46.461Z","16907","Green","5","26547478","Materials for 26547478","6","19077","Green","2023-04-07T11:23:46.461Z","Material"
"MATERIAL_26747453_3","1679052226387","MATERIAL_26747453_3","26747453","4","[""23-TI-92533""]","5","1679052226387","25912","false","2023-04-27T11:23:46.387Z","31336","Green","5","26747453","Materials for 26747453","6","34084","Green","2023-04-27T11:23:46.387Z","Material"
"MATERIAL_26747453_4","1679052226387","MATERIAL_26747453_4","26747453","5","[""23-TI-92533""]","1","1679052226387","15579","false","2023-04-27T11:23:46.387Z","29652","Green","6","26747453","Materials for 26747453","2","26370","Green","2023-04-27T11:23:46.387Z","Material"
"MATERIAL_27151461_0","1679052226373","MATERIAL_27151461_0","27151461","5","[""23-HV-96190-03""]","7","1679052226373","10149","false","2023-05-23T11:23:46.373Z","19332","Green","6","27151461","Materials for 27151461","8","39850","Green","2023-05-23T11:23:46.373Z","Material"
"MATERIAL_27377811_7","1679052226387","MATERIAL_27377811_7","27377811","3","[""23-FY-92543-03""]","","1679052226387","","false","2023-04-28T11:23:46.387Z","","Orange","4","27377811","Materials for 27377811","","26671","Orange","2023-04-28T11:23:46.387Z","Material"
"MATERIAL_27563284_4","1679052226373","MATERIAL_27563284_4","27563284","4","[""23-TIC-92604""]","6","1679052226373","36148","false","2023-05-21T11:23:46.373Z","15869","Green","5","27563284","Materials for 27563284","7","29569","Green","2023-05-21T11:23:46.373Z","Material"
"MATERIAL_27617219_2","1679052226352","MATERIAL_27617219_2","27617219","2","[""23-PT-92531-01""]","7","1679052226352","33629","false","2023-03-25T11:23:46.352Z","36752","Green","3","27617219","Materials for 27617219","8","33777","Green","2023-03-25T11:23:46.352Z","Material"
"MATERIAL_28526512_3","1679052226475","MATERIAL_28526512_3","28526512","5","[""23-PCV-96176""]","5","1679052226475","21015","false","2023-04-30T11:23:46.475Z","37608","Green","6","28526512","Materials for 28526512","6","16007","Green","2023-04-30T11:23:46.475Z","Material"
"MATERIAL_28628534_0","1679052226370","MATERIAL_28628534_0","28628534","5","[""23-PSV-92527""]","1","1679052226370","30777","false","2023-04-20T11:23:46.370Z","19646","Green","6","28628534","Materials for 28628534","2","12260","Green","2023-04-20T11:23:46.370Z","Material"
"MATERIAL_28875309_3","1679052226459","MATERIAL_28875309_3","28875309","4","[""23-HV-92540-01""]","6","1679052226459","21803","false","2023-03-09T11:23:46.459Z","19461","Green","5","28875309","Materials for 28875309","7","28228","Green","2023-03-09T11:23:46.459Z","Material"
"MATERIAL_28948361_3","1679052226382","MATERIAL_28948361_3","28948361","3","[""23-YXY-92545-05""]","8","1679052226382","25990","false","2023-02-28T11:23:46.382Z","33688","Green","4","28948361","Materials for 28948361","9","24669","Green","2023-02-28T11:23:46.382Z","Material"
"MATERIAL_28957045_0","1679052226446","MATERIAL_28957045_0","28957045","3","[""23-XY-96108""]","3","1679052226446","36265","false","2023-04-23T11:23:46.446Z","10823","Green","4","28957045","Materials for 28957045","4","24134","Green","2023-04-23T11:23:46.446Z","Material"
"MATERIAL_29261929_0","1679052226470","MATERIAL_29261929_0","29261929","1","[""23-PI-96186-03""]","2","1679052226470","28356","false","2023-02-25T11:23:46.470Z","16740","Green","2","29261929","Materials for 29261929","3","15968","Green","2023-02-25T11:23:46.470Z","Material"
"MATERIAL_29467422_0","1679052226487","MATERIAL_29467422_0","29467422","1","[""23-YSDP-92545""]","2","1679052226487","19889","false","2023-05-17T11:23:46.487Z","33217","Green","2","29467422","Materials for 29467422","3","33170","Green","2023-05-17T11:23:46.487Z","Material"
"MATERIAL_29796626_2","1679052226387","MATERIAL_29796626_2","29796626","3","[""23-TSHH-96147-01""]","2","1679052226387","38546","false","2023-04-30T11:23:46.387Z","35605","Green","4","29796626","Materials for 29796626","3","16701","Green","2023-04-30T11:23:46.387Z","Material"
"MATERIAL_29823437_2","1679052226448","MATERIAL_29823437_2","29823437","3","[""23-HV-92527-03""]","5","1679052226448","15654","false","2023-05-15T11:23:46.448Z","11061","Green","4","29823437","Materials for 29823437","6","15961","Green","2023-05-15T11:23:46.448Z","Material"
"MATERIAL_30337503_5","1679052226393","MATERIAL_30337503_5","30337503","4","[""23-LALL-92523-01""]","4","1679052226393","36415","false","2023-03-11T11:23:46.393Z","17526","Green","5","30337503","Materials for 30337503","5","38110","Green","2023-03-11T11:23:46.393Z","Material"
"MATERIAL_30769091_1","1679052226447","MATERIAL_30769091_1","30769091","2","[""23-YI-96118-01""]","9","1679052226447","11105","false","2023-05-05T11:23:46.447Z","18480","Green","3","30769091","Materials for 30769091","10","36202","Green","2023-05-05T11:23:46.447Z","Material"
"MATERIAL_31621589_3","1679052226468","MATERIAL_31621589_3","31621589","5","[""48-FE-9189""]","3","1679052226468","12287","false","2023-05-26T11:23:46.468Z","25565","Green","6","31621589","Materials for 31621589","4","21106","Green","2023-05-26T11:23:46.468Z","Material"
"MATERIAL_31637382_4","1679052226363","MATERIAL_31637382_4","31637382","3","[""23-TI-96112-03""]","2","1679052226363","26253","false","2023-03-29T11:23:46.363Z","32413","Green","4","31637382","Materials for 31637382","3","12181","Green","2023-03-29T11:23:46.363Z","Material"
"MATERIAL_32135017_0","1679052226472","MATERIAL_32135017_0","32135017","5","[""23-FO-96106""]","2","1679052226472","35746","false","2023-03-23T11:23:46.472Z","14494","Green","6","32135017","Materials for 32135017","3","36892","Green","2023-03-23T11:23:46.472Z","Material"
"MATERIAL_32135017_3","1679052226472","MATERIAL_32135017_3","32135017","4","[""23-FO-96106""]","9","1679052226472","19703","false","2023-03-23T11:23:46.472Z","30137","Green","5","32135017","Materials for 32135017","10","29072","Green","2023-03-23T11:23:46.472Z","Material"
"MATERIAL_32135272_1","1679052226425","MATERIAL_32135272_1","32135272","3","[""23-FAH-96152""]","5","1679052226425","14697","false","2023-05-04T11:23:46.425Z","27881","Green","4","32135272","Materials for 32135272","6","29554","Green","2023-05-04T11:23:46.425Z","Material"
"MATERIAL_32135272_4","1679052226425","MATERIAL_32135272_4","32135272","3","[""23-FAH-96152""]","8","1679052226425","36383","false","2023-05-04T11:23:46.425Z","22362","Green","4","32135272","Materials for 32135272","9","34058","Green","2023-05-04T11:23:46.425Z","Material"
"MATERIAL_32182397_5","1679052226471","MATERIAL_32182397_5","32182397","4","[""LOR_NORWAY_SYSTEM_021_TT96183""]","","1679052226471","","false","2023-03-11T11:23:46.471Z","","Orange","5","32182397","Materials for 32182397","","27099","Orange","2023-03-11T11:23:46.471Z","Material"
"MATERIAL_32783062_2","1679052226464","MATERIAL_32783062_2","32783062","4","[""23-FY-92543""]","7","1679052226464","12056","false","2023-05-15T11:23:46.464Z","35563","Green","5","32783062","Materials for 32783062","8","32467","Green","2023-05-15T11:23:46.464Z","Material"
"MATERIAL_32933188_0","1679052226363","MATERIAL_32933188_0","32933188","1","[""23-ZT-96121-03""]","9","1679052226363","28749","false","2023-03-28T11:23:46.363Z","23685","Green","2","32933188","Materials for 32933188","10","29742","Green","2023-03-28T11:23:46.363Z","Material"
"MATERIAL_32954718_5","1679052226422","MATERIAL_32954718_5","32954718","4","[""23-TAH-96137-03""]","2","1679052226422","33862","false","2023-04-07T11:23:46.422Z","14762","Green","5","32954718","Materials for 32954718","3","17024","Green","2023-04-07T11:23:46.422Z","Material"
"MATERIAL_33587543_4","1679052226424","MATERIAL_33587543_4","33587543","3","[""23-FG-96105-01""]","4","1679052226424","28399","false","2023-04-25T11:23:46.424Z","35404","Green","4","33587543","Materials for 33587543","5","10667","Green","2023-04-25T11:23:46.424Z","Material"
"MATERIAL_33743674_2","1679052226471","MATERIAL_33743674_2","33743674","3","[""23-TI-96136-02""]","8","1679052226471","36483","false","2023-03-05T11:23:46.471Z","21493","Green","4","33743674","Materials for 33743674","9","35480","Green","2023-03-05T11:23:46.471Z","Material"
"MATERIAL_3375322_5","1679052226447","MATERIAL_3375322_5","3375322","4","[""23-KA-9101-M01-37""]","3","1679052226447","32617","false","2023-05-13T11:23:46.447Z","39874","Green","5","3375322","Materials for 3375322","4","36589","Green","2023-05-13T11:23:46.447Z","Material"
"MATERIAL_34027634_2","1679052226357","MATERIAL_34027634_2","34027634","4","[""23-LI-96182-01""]","8","1679052226357","26660","false","2023-05-16T11:23:46.357Z","22223","Green","5","34027634","Materials for 34027634","9","20265","Green","2023-05-16T11:23:46.357Z","Material"
