"key","startTime","WorkOperationCompletedByUserName","isClosed","Workcenter","WorkOperationHours","isDeleted","WorkOperationNumber","type","WorkOperationActualHours","isWOClosed","externalId","WorkOperationCompletedDateTime","description","Number","WorkOperationRemainingHours","assetExternalIds","WorkOperationCompletedByUserID","Work","endTime","WorkOperationName","WorkOperationID","Class","Order"
"WO_2606392_operation_0","1679743426458","","false","ELEC","31","false","0000","operation","24","false","WO_2606392_operation_0","","Leaking PSV maintenance","2","14","[""23-TE-96113-02""]","","13","1679829826458","Required:  ESV shutdown","2606392-0000","Pre","2606392"
"WO_26101599_operation_1","1685013826344","","false","TECH","19","false","0001","operation","13","false","WO_26101599_operation_1","","Initial ESV failure","3","2","[""23-PAL-96160""]","","15","1685100226344","General PSV inspection","26101599-0001","Exe","26101599"
"WO_26185849_operation_0","1680434626471","","false","TECH","5","false","0000","operation","40","false","WO_26185849_operation_0","","Instrumentation Fire extinguisher check","1","13","[""23-YXY-92526-03""]","","8","1680521026471","Initial ESV maintenance","26185849-0000","Exe","26185849"
"WO_26238816_operation_3","1684495426343","","false","MECH","3","false","0003","operation","10","false","WO_26238816_operation_3","","Instrumentation PIPE turn off","1","7","[""23-TE-96112-04""]","","15","1684581826343","Instrumentation ESV shutdown","26238816-0003","Exe","26238816"
"WO_26307697_operation_0","1687173826488","","false","INST","30","false","0000","operation","0","false","WO_26307697_operation_0","","Initial VALVE turn off","2","4","[""23-TE-96104-02""]","","9","1687260226488","Initial BDSV test","26307697-0000","Post","26307697"
"WO_26307697_operation_2","1687173826488","","false","SUPV","17","false","0002","operation","11","false","WO_26307697_operation_2","","General VALVE safety check","2","18","[""23-TE-96104-02""]","","22","1687260226488","Required:  ESDV performance check","26307697-0002","Post","26307697"
"WO_26547478_operation_0","1683199426461","","false","SUPV","6","false","0000","operation","17","false","WO_26547478_operation_0","","Initial ESV inspection","3","15","[""23-TW-96195""]","","18","1683285826461","Initial VALVE failure","26547478-0000","Pre","26547478"
"WO_26603196_operation_0","1680780226459","","false","WELD","21","false","0000","operation","30","false","WO_26603196_operation_0","","Required:  ESV shutdown","2","5","[""23-TI-96183""]","","22","1680866626459","Instrumentation PSV inspection","26603196-0000","Exe","26603196"
"WO_26685494_operation_0","1680607426471","","false","ELEC","13","false","0000","operation","18","false","WO_26685494_operation_0","","Required:  BDSV check","3","1","[""LOR_NORWAY_SYSTEM_021_212-VD-9365-H04""]","","13","1680693826471","Initial VALVE turn off","26685494-0000","Pre","26685494"
"WO_26718600_operation_3","1685359426388","","false","INST","30","false","0003","operation","26","false","WO_26718600_operation_3","","Instrumentation ESV survey","1","11","[""23-ZT-92538""]","","16","1685445826388","Leaking ESDV inspection","26718600-0003","Pre","26718600"
"WO_2680077_operation_0","1680175426478","","false","TECH","12","false","0000","operation","8","false","WO_2680077_operation_0","","Initial ESDV safety check","3","11","[""23-FY-92542-03""]","","17","1680261826478","Leaking PSV test","2680077-0000","Pre","2680077"
"WO_26886099_operation_0","1683458626405","","false","TECH","35","false","0000","operation","12","false","WO_26886099_operation_0","","General ESDV performance check","2","4","[""23-PDT-96174""]","","22","1683545026405","Required:  PSV inspection","26886099-0000","Exe","26886099"
"WO_26886099_operation_1","1683458626405","","false","WELD","30","false","0001","operation","13","false","WO_26886099_operation_1","","Leaking BDSV maintenance","1","10","[""23-PDT-96174""]","","20","1683545026405","Initial VALVE survey","26886099-0001","Pre","26886099"
"WO_26886099_operation_3","1683458626405","","false","INST","33","false","0003","operation","30","false","WO_26886099_operation_3","","Required:  PSV check","2","3","[""23-PDT-96174""]","","16","1683545026405","Instrumentation Fire extinguisher inspection","26886099-0003","Post","26886099"
"WO_27151461_operation_0","1687260226373","","false","MECH","19","false","0000","operation","25","false","WO_27151461_operation_0","","Required:  ESV maintenance","1","7","[""23-HV-96190-03""]","","3","1687346626373","Instrumentation PIPE shutdown","27151461-0000","Exe","27151461"
"WO_27288463_operation_0","1683890626445","","false","SUPV","23","false","0000","operation","39","false","WO_27288463_operation_0","","Leaking VALVE failure","2","9","[""45-TI-92139A""]","","17","1683977026445","Leaking VALVE maintenance","27288463-0000","Post","27288463"
"WO_27288463_operation_2","1683890626445","","false","WELD","6","false","0002","operation","20","false","WO_27288463_operation_2","","Instrumentation PIPE inspection","2","12","[""45-TI-92139A""]","","5","1683977026445","General ESV test","27288463-0002","Pre","27288463"
"WO_27315472_operation_2","1682162626472","","false","TECH","31","false","0002","operation","11","false","WO_27315472_operation_2","","Initial VALVE turn off","2","8","[""23-PDAH-92522""]","","21","1682249026472","Required:  Fire extinguisher performance check","27315472-0002","Post","27315472"
"WO_27534046_operation_0","1683977026423","","false","WELD","8","false","0000","operation","3","false","WO_27534046_operation_0","","General Fire extinguisher maintenance","3","5","[""23-GK-9107A-H01""]","","22","1684063426423","Instrumentation VALVE turn off","27534046-0000","Post","27534046"
"WO_27718779_operation_0","1687173826389","","false","WELD","22","false","0000","operation","4","false","WO_27718779_operation_0","","Instrumentation PSV test","2","20","[""23-FI-96151""]","","6","1687260226389","Required:  Fire extinguisher turn off","27718779-0000","Pre","27718779"
"WO_27718779_operation_2","1687173826389","","false","INST","14","false","0002","operation","8","false","WO_27718779_operation_2","","Instrumentation Fire extinguisher survey","2","5","[""23-FI-96151""]","","5","1687260226389","Required:  BDSV performance check","27718779-0002","Pre","27718779"
"WO_27734231_operation_1","1680607426459","","false","MECH","6","false","0001","operation","22","false","WO_27734231_operation_1","","Initial BDSV check","1","20","[""23-PAL-96186""]","","10","1680693826459","General Fire extinguisher check","27734231-0001","Exe","27734231"
"WO_2783025_operation_0","1683890626474","","false","SUPV","5","false","0000","operation","31","false","WO_2783025_operation_0","","Required:  Fire extinguisher turn off","3","7","[""23-XA-92529""]","","6","1683977026474","Initial PIPE maintenance","2783025-0000","Pre","2783025"
"WO_27988196_operation_0","1683372226445","","false","MECH","27","false","0000","operation","14","false","WO_27988196_operation_0","","Required:  ESDV failure","2","4","[""48-SU-9113""]","","24","1683458626445","Required:  PIPE safety check","27988196-0000","Post","27988196"
"WO_27988196_operation_1","1683372226445","","false","MECH","12","false","0001","operation","33","false","WO_27988196_operation_1","","Instrumentation ESV failure","3","9","[""48-SU-9113""]","","3","1683458626445","Instrumentation BDSV check","27988196-0001","Exe","27988196"
"WO_28130921_operation_2","1688037826469","","false","TECH","3","false","0002","operation","23","false","WO_28130921_operation_2","","Required:  VALVE safety check","3","2","[""45-TI-96195""]","","7","1688124226469","Initial PIPE test","28130921-0002","Pre","28130921"
"WO_28480309_operation_0","1685705026475","","false","WELD","18","false","0000","operation","26","false","WO_28480309_operation_0","","Instrumentation PIPE performance check","2","19","[""23-HS-9109""]","","13","1685791426475","Initial PIPE failure","28480309-0000","Exe","28480309"
"WO_2854046_operation_0","1683977026445","","false","SUPV","4","false","0000","operation","21","false","WO_2854046_operation_0","","Leaking ESDV maintenance","3","18","[""23-TW-92524""]","","6","1684063426445","General VALVE performance check","2854046-0000","Pre","2854046"
"WO_28558134_operation_2","1685618626447","","false","ELEC","8","false","0002","operation","24","false","WO_28558134_operation_2","","Initial BDSV maintenance","2","6","[""23-PT-96149-02""]","","18","1685705026447","Initial VALVE check","28558134-0002","Pre","28558134"
"WO_2865347_operation_3","1680261826458","","false","INST","10","false","0003","operation","9","false","WO_2865347_operation_3","","Leaking PIPE inspection","2","12","[""23-LALL-92523-02""]","","20","1680348226458","Required:  VALVE inspection","2865347-0003","Post","2865347"
"WO_28845794_operation_1","1680521026479","","false","SUPV","20","false","0001","operation","2","false","WO_28845794_operation_1","","General Fire extinguisher maintenance","2","10","[""LOR_NORWAY_SYSTEM_021_PSV96189""]","","21","1680607426479","General ESV turn off","28845794-0001","Exe","28845794"
"WO_2887105_operation_0","1682681026405","","false","WELD","23","false","0000","operation","27","false","WO_2887105_operation_0","","Required:  Fire extinguisher survey","3","13","[""48-LG-96960""]","","19","1682767426405","Required:  PIPE failure","2887105-0000","Exe","2887105"
"WO_28940056_operation_2","1685877826475","","false","ELEC","38","false","0002","operation","37","false","WO_28940056_operation_2","","General PSV inspection","1","10","[""23-HV-96173-02""]","","14","1685964226475","General PIPE test","28940056-0002","Post","28940056"
"WO_28948361_operation_2","1680002626382","","false","SUPV","16","false","0002","operation","0","false","WO_28948361_operation_2","","Instrumentation PSV maintenance","1","13","[""23-YXY-92545-05""]","","22","1680089026382","Required:  ESDV safety check","28948361-0002","Exe","28948361"
"WO_28957045_operation_0","1684581826446","","false","MECH","6","false","0000","operation","29","false","WO_28957045_operation_0","","Leaking PSV shutdown","3","20","[""23-XY-96108""]","","7","1684668226446","Required:  PIPE turn off","28957045-0000","Post","28957045"
"WO_29159415_operation_1","1681903426480","","false","ELEC","19","false","0001","operation","22","false","WO_29159415_operation_1","","Initial ESDV failure","1","20","[""23-TAHH-96104""]","","11","1681989826480","Initial ESV test","29159415-0001","Post","29159415"
"WO_2927526_operation_0","1681298626479","","false","MECH","32","false","0000","operation","5","false","WO_2927526_operation_0","","Instrumentation VALVE inspection","2","11","[""23-EXY-92501B-03""]","","3","1681385026479","Initial BDSV performance check","2927526-0000","Exe","2927526"
"WO_2927526_operation_2","1681298626479","","false","MECH","19","false","0002","operation","14","false","WO_2927526_operation_2","","General ESV turn off","2","12","[""23-EXY-92501B-03""]","","14","1681385026479","Required:  BDSV inspection","2927526-0002","Exe","2927526"
"WO_2935122_operation_0","1682940226385","","false","WELD","18","false","0000","operation","17","false","WO_2935122_operation_0","","General ESV check","2","2","[""23-PT-92535""]","","13","1683026626385","Required:  Fire extinguisher check","2935122-0000","Exe","2935122"
"WO_2935122_operation_1","1682940226385","","false","SUPV","15","false","0001","operation","40","false","WO_2935122_operation_1","","Required:  PIPE performance check","2","7","[""23-PT-92535""]","","7","1683026626385","General PSV performance check","2935122-0001","Pre","2935122"
"WO_29393961_operation_1","1680607426330","","false","SUPV","11","false","0001","operation","20","false","WO_29393961_operation_1","","General ESDV shutdown","2","12","[""23-FO-96102""]","","7","1680693826330","Instrumentation BDSV maintenance","29393961-0001","Pre","29393961"
"WO_29419779_operation_1","1680953026420","","false","INST","30","false","0001","operation","27","false","WO_29419779_operation_1","","Initial BDSV check","1","1","[""23-ZT-92543""]","","21","1681039426420","Initial VALVE test","29419779-0001","Pre","29419779"
"WO_29471413_operation_1","1684581826482","","false","WELD","29","false","0001","operation","39","false","WO_29471413_operation_1","","Initial Fire extinguisher performance check","2","4","[""23-YAHH-96117-02""]","","15","1684668226482","Leaking ESV test","29471413-0001","Pre","29471413"
"WO_29494449_operation_0","1686569026487","","false","ELEC","5","false","0000","operation","24","false","WO_29494449_operation_0","","Leaking BDSV inspection","2","7","[""23-KA-9101-M01-31""]","","19","1686655426487","Instrumentation VALVE turn off","29494449-0000","Post","29494449"
"WO_29577078_operation_0","1680348226392","","false","SUPV","22","false","0000","operation","28","false","WO_29577078_operation_0","","Leaking PIPE maintenance","2","8","[""LOR_NORWAY_SYSTEM_011_11-XV-11001""]","","8","1680434626392","Leaking ESV shutdown","29577078-0000","Pre","29577078"
"WO_29660354_operation_0","1684495426370","","false","TECH","25","false","0000","operation","21","false","WO_29660354_operation_0","","Instrumentation BDSV check","3","17","[""23-TI-92524""]","","7","1684581826370","Leaking ESDV performance check","29660354-0000","Post","29660354"
"WO_29852281_operation_0","1679484226327","","false","ELEC","18","false","0000","operation","23","false","WO_29852281_operation_0","","General BDSV test","1","19","[""48-ZSH-96966B""]","","23","1679570626327","Instrumentation BDSV performance check","29852281-0000","Pre","29852281"
"WO_29867492_operation_0","1680434626392","","false","MECH","12","false","0000","operation","29","false","WO_29867492_operation_0","","Instrumentation VALVE performance check","2","12","[""23-PAH-96156-02""]","","8","1680521026392","Initial PIPE survey","29867492-0000","Pre","29867492"
